geneID	chr	anticage	anticage_zone	batch	batch_zone
ENSDARG00000060115	chr6	43092404	chr6:43092254-43092554	43092404	chr6:43092254-43092554
ENSDARG00000075297	chr6	43233685	chr6:43233535-43233835	43233682	chr6:43233532-43233832
ENSDARG00000074599	chr6	43294722	chr6:43294572-43294872	43294691	chr6:43294541-43294841
ENSDARG00000014181	chr6	43677133	chr6:43676983-43677283	43677133	chr6:43676983-43677283
ENSDARG00000014181	chr6	43677133	chr6:43676983-43677283	43890421	chr6:43890271-43890571
ENSDARG00000014181	chr6	43890430	chr6:43890280-43890580	43677133	chr6:43676983-43677283
ENSDARG00000014181	chr6	43890430	chr6:43890280-43890580	43890421	chr6:43890271-43890571
ENSDARG00000053459	chr6	44044386	chr6:44044236-44044536	44044386	chr6:44044236-44044536
ENSDARG00000058522	chr6	44161272	chr6:44161122-44161422	44161263	chr6:44161113-44161413
ENSDARG00000073869	chr6	44280216	chr6:44280066-44280366	44280216	chr6:44280066-44280366
ENSDARG00000073869	chr6	44280216	chr6:44280066-44280366	44402120	chr6:44401970-44402270
ENSDARG00000073869	chr6	44402120	chr6:44401970-44402270	44280216	chr6:44280066-44280366
ENSDARG00000073869	chr6	44402120	chr6:44401970-44402270	44402120	chr6:44401970-44402270
ENSDARG00000042590	chr6	45869124	chr6:45868974-45869274	45869124	chr6:45868974-45869274
ENSDARG00000017354	chr6	45905741	chr6:45905591-45905891	45905741	chr6:45905591-45905891
ENSDARG00000040031	chr6	45949093	chr6:45948943-45949243	45949093	chr6:45948943-45949243
ENSDARG00000070471	chr6	46735360	chr6:46735210-46735510	46735363	chr6:46735213-46735513
ENSDARG00000008732	chr6	46742418	chr6:46742268-46742568	46742384	chr6:46742234-46742534
ENSDARG00000005526	chr6	46941219	chr6:46941069-46941369	46941219	chr6:46941069-46941369
ENSDARG00000007412	chr6	48094376	chr6:48094226-48094526	48094376	chr6:48094226-48094526
ENSDARG00000032603	chr6	48317569	chr6:48317419-48317719	48317569	chr6:48317419-48317719
ENSDARG00000034240	chr6	48347475	chr6:48347325-48347625	48347475	chr6:48347325-48347625
ENSDARG00000021309	chr6	48417969	chr6:48417819-48418119	48417969	chr6:48417819-48418119
ENSDARG00000003754	chr6	49159084	chr6:49158934-49159234	49159053	chr6:49158903-49159203
ENSDARG00000096832	chr6	NA	chr6:NA-NA	NA	chr6:NA-NA
ENSDARG00000099379	chr6	49547681	chr6:49547531-49547831	49547699	chr6:49547549-49547849
ENSDARG00000075557	chr6	49673403	chr6:49673253-49673553	49673403	chr6:49673253-49673553
ENSDARG00000021097	chr6	49801148	chr6:49800998-49801298	49801148	chr6:49800998-49801298
ENSDARG00000095897	chr6	49898840	chr6:49898690-49898990	49898840	chr6:49898690-49898990
ENSDARG00000059972	chr6	50203683	chr6:50203533-50203833	50203683	chr6:50203533-50203833
ENSDARG00000038076	chr6	50404722	chr6:50404572-50404872	50404722	chr6:50404572-50404872
ENSDARG00000059604	chr6	50685778	chr6:50685628-50685928	50685799	chr6:50685649-50685949
ENSDARG00000052279	chr6	50704692	chr6:50704542-50704842	50704692	chr6:50704542-50704842
ENSDARG00000075530	chr6	50730771	chr6:50730621-50730921	50730771	chr6:50730621-50730921
ENSDARG00000097496	chr6	51541424	chr6:51541274-51541574	51541413	chr6:51541263-51541563
ENSDARG00000008141	chr6	51573985	chr6:51573835-51574135	51573985	chr6:51573835-51574135
ENSDARG00000052073	chr6	51771609	chr6:51771459-51771759	51771609	chr6:51771459-51771759
ENSDARG00000022652	chr6	51811091	chr6:51810941-51811241	51811071	chr6:51810921-51811221
ENSDARG00000001557	chr6	52234702	chr6:52234552-52234852	52234725	chr6:52234575-52234875
ENSDARG00000020232	chr6	52348630	chr6:52348480-52348780	52348630	chr6:52348480-52348780
ENSDARG00000075296	chr6	52484616	chr6:52484466-52484766	52484616	chr6:52484466-52484766
ENSDARG00000068176	chr6	52566608	chr6:52566458-52566758	52566611	chr6:52566461-52566761
ENSDARG00000059906	chr6	52675631	chr6:52675481-52675781	52675631	chr6:52675481-52675781
ENSDARG00000024669	chr6	52723838	chr6:52723688-52723988	52723861	chr6:52723711-52724011
ENSDARG00000070404	chr6	53048294	chr6:53048144-53048444	53048294	chr6:53048144-53048444
ENSDARG00000017294	chr6	53143881	chr6:53143731-53144031	NA	chr6:NA-NA
ENSDARG00000017294	chr6	53143881	chr6:53143731-53144031	53144168	chr6:53144018-53144318
ENSDARG00000098280	chr6	53282581	chr6:53282431-53282731	53282581	chr6:53282431-53282731
ENSDARG00000104372	chr6	53334160	chr6:53334010-53334310	53334160	chr6:53334010-53334310
ENSDARG00000078781	chr6	53391747	chr6:53391597-53391897	53391747	chr6:53391597-53391897
ENSDARG00000103308	chr6	53426745	chr6:53426595-53426895	53426745	chr6:53426595-53426895
ENSDARG00000099817	chr6	54126422	chr6:54126272-54126572	54126422	chr6:54126272-54126572
ENSDARG00000034897	chr6	54180648	chr6:54180498-54180798	54180648	chr6:54180498-54180798
ENSDARG00000078075	chr6	54348579	chr6:54348429-54348729	54348569	chr6:54348419-54348719
ENSDARG00000009871	chr6	54433958	chr6:54433808-54434108	54433965	chr6:54433815-54434115
ENSDARG00000017606	chr6	54444853	chr6:54444703-54445003	54444853	chr6:54444703-54445003
ENSDARG00000052708	chr6	54826030	chr6:54825880-54826180	54826030	chr6:54825880-54826180
ENSDARG00000114670	chr6	55297242	chr6:55297092-55297392	55297242	chr6:55297092-55297392
ENSDARG00000098114	chr6	55423219	chr6:55423069-55423369	55423238	chr6:55423088-55423388
ENSDARG00000103277	chr6	55864688	chr6:55864538-55864838	55864688	chr6:55864538-55864838
ENSDARG00000091831	chr6	57476482	chr6:57476332-57476632	57476482	chr6:57476332-57476632
ENSDARG00000011125	chr6	57485425	chr6:57485275-57485575	57485425	chr6:57485275-57485575
ENSDARG00000100055	chr6	58149190	chr6:58149040-58149340	58149190	chr6:58149040-58149340
ENSDARG00000086980	chr6	58910346	chr6:58910196-58910496	58910348	chr6:58910198-58910498
ENSDARG00000034396	chr6	58974937	chr6:58974787-58975087	58974931	chr6:58974781-58975081
ENSDARG00000052638	chr6	59357291	chr6:59357141-59357441	59357291	chr6:59357141-59357441
ENSDARG00000101244	chr6	59505634	chr6:59505484-59505784	59505674	chr6:59505524-59505824
ENSDARG00000039328	chr6	60049260	chr6:60049110-60049410	60049260	chr6:60049110-60049410
ENSDARG00000039325	chr6	60104629	chr6:60104479-60104779	60104640	chr6:60104490-60104790
ENSDARG00000059775	chr6	60147603	chr6:60147453-60147753	60147603	chr6:60147453-60147753
ENSDARG00000111902	chr7	5226	chr7:5076-5376	5222	chr7:5072-5372
ENSDARG00000114910	chr7	7680	chr7:7530-7830	7680	chr7:7530-7830
ENSDARG00000019406	chr7	756968	chr7:756818-757118	756968	chr7:756818-757118
ENSDARG00000039268	chr7	1457381	chr7:1457231-1457531	1457381	chr7:1457231-1457531
ENSDARG00000035028	chr7	1473970	chr7:1473820-1474120	1473959	chr7:1473809-1474109
ENSDARG00000104227	chr7	1505506	chr7:1505356-1505656	1505508	chr7:1505358-1505658
ENSDARG00000079949	chr7	NA	chr7:NA-NA	1579194	chr7:1579044-1579344
ENSDARG00000086815	chr7	5494510	chr7:5494360-5494660	5494510	chr7:5494360-5494660
ENSDARG00000092823,ENSDARG00000090099	chr7	5529981	chr7:5529831-5530131	5529981	chr7:5529831-5530131
ENSDARG00000090099	chr7	5541754	chr7:5541604-5541904	5541764	chr7:5541614-5541914
ENSDARG00000088686	chr7	5904020	chr7:5903870-5904170	5904020	chr7:5903870-5904170
ENSDARG00000103819	chr7	5905090	chr7:5904940-5905240	5905094	chr7:5904944-5905244
ENSDARG00000099514	chr7	5906326	chr7:5906176-5906476	5906326	chr7:5906176-5906476
ENSDARG00000105314	chr7	5908088	chr7:5907938-5908238	5908088	chr7:5907938-5908238
ENSDARG00000105352	chr7	5909248	chr7:5909098-5909398	5909248	chr7:5909098-5909398
ENSDARG00000105397	chr7	5910458	chr7:5910308-5910608	5910458	chr7:5910308-5910608
ENSDARG00000105431	chr7	5911704	chr7:5911554-5911854	NA	chr7:NA-NA
ENSDARG00000098970	chr7	5913032	chr7:5912882-5913182	5913032	chr7:5912882-5913182
ENSDARG00000099123	chr7	5956940	chr7:5956790-5957090	5956940	chr7:5956790-5957090
ENSDARG00000101249	chr7	5959202	chr7:5959052-5959352	5959202	chr7:5959052-5959352
ENSDARG00000105328	chr7	5964318	chr7:5964168-5964468	NA	chr7:NA-NA
ENSDARG00000101720	chr7	5965612	chr7:5965462-5965762	5965615	chr7:5965465-5965765
ENSDARG00000099920	chr7	5968223	chr7:5968073-5968373	5968226	chr7:5968076-5968376
ENSDARG00000100906	chr7	5975287	chr7:5975137-5975437	5975287	chr7:5975137-5975437
ENSDARG00000105508	chr7	5976616	chr7:5976466-5976766	5976614	chr7:5976464-5976764
ENSDARG00000105384	chr7	5977708	chr7:5977558-5977858	5977708	chr7:5977558-5977858
ENSDARG00000078619	chr7	6653016	chr7:6652866-6653166	6653016	chr7:6652866-6653166
ENSDARG00000018049	chr7	6756246	chr7:6756096-6756396	6756246	chr7:6756096-6756396
ENSDARG00000073728	chr7	7151685	chr7:7151535-7151835	7151726	chr7:7151576-7151876
ENSDARG00000003269	chr7	7552032	chr7:7551882-7552182	7552030	chr7:7551880-7552180
ENSDARG00000062749	chr7	7696700	chr7:7696550-7696850	7696700	chr7:7696550-7696850
ENSDARG00000024651	chr7	9290966	chr7:9290816-9291116	9290966	chr7:9290816-9291116
ENSDARG00000070097	chr7	9308643	chr7:9308493-9308793	9308643	chr7:9308493-9308793
ENSDARG00000079027	chr7	9326217	chr7:9326067-9326367	9326217	chr7:9326067-9326367
ENSDARG00000098443	chr7	10562154	chr7:10562004-10562304	10562157	chr7:10562007-10562307
ENSDARG00000098443	chr7	10562154	chr7:10562004-10562304	10563043	chr7:10562893-10563193
ENSDARG00000098443	chr7	10563043	chr7:10562893-10563193	10562157	chr7:10562007-10562307
ENSDARG00000098443	chr7	10563043	chr7:10562893-10563193	10563043	chr7:10562893-10563193
ENSDARG00000103697	chr7	10701729	chr7:10701579-10701879	10701729	chr7:10701579-10701879
ENSDARG00000058452	chr7	10911397	chr7:10911247-10911547	10911389	chr7:10911239-10911539
ENSDARG00000079017	chr7	11390476	chr7:11390326-11390626	11390472	chr7:11390322-11390622
ENSDARG00000015551	chr7	12927945	chr7:12927795-12928095	12927945	chr7:12927795-12928095
ENSDARG00000036870	chr7	13491487	chr7:13491337-13491637	13491501	chr7:13491351-13491651
ENSDARG00000098647	chr7	13582244	chr7:13582094-13582394	13582257	chr7:13582107-13582407
ENSDARG00000029063	chr7	13639544	chr7:13639394-13639694	13639572	chr7:13639422-13639722
ENSDARG00000025797	chr7	13824163	chr7:13824013-13824313	13824163	chr7:13824013-13824313
ENSDARG00000062909	chr7	13995867	chr7:13995717-13996017	13995867	chr7:13995717-13996017
ENSDARG00000101727	chr7	14348139	chr7:14347989-14348289	NA	chr7:NA-NA
ENSDARG00000016307	chr7	14536130	chr7:14535980-14536280	14536130	chr7:14535980-14536280
ENSDARG00000034434	chr7	15446273	chr7:15446123-15446423	15446273	chr7:15446123-15446423
ENSDARG00000057477	chr7	15618153	chr7:15618003-15618303	15618153	chr7:15618003-15618303
ENSDARG00000045935	chr7	16033954	chr7:16033804-16034104	16033956	chr7:16033806-16034106
ENSDARG00000006889	chr7	16348877	chr7:16348727-16349027	16348877	chr7:16348727-16349027
ENSDARG00000101144	chr7	16509226	chr7:16509076-16509376	16509232	chr7:16509082-16509382
ENSDARG00000073688	chr7	16835223	chr7:16835073-16835373	16835221	chr7:16835071-16835371
ENSDARG00000102605	chr7	NA	chr7:NA-NA	NA	chr7:NA-NA
ENSDARG00000028386	chr7	17096316	chr7:17096166-17096466	17096323	chr7:17096173-17096473
ENSDARG00000019791	chr7	17106271	chr7:17106121-17106421	17106287	chr7:17106137-17106437
ENSDARG00000091348	chr7	17716614	chr7:17716464-17716764	17716614	chr7:17716464-17716764
ENSDARG00000013031	chr7	17907882	chr7:17907732-17908032	17907882	chr7:17907732-17908032
ENSDARG00000057328	chr7	17947269	chr7:17947119-17947419	17947229	chr7:17947079-17947379
ENSDARG00000079684	chr7	17953674	chr7:17953524-17953824	17953674	chr7:17953524-17953824
ENSDARG00000058044	chr7	18100990	chr7:18100840-18101140	18100990	chr7:18100840-18101140
ENSDARG00000058044	chr7	18100990	chr7:18100840-18101140	18106769	chr7:18106619-18106919
ENSDARG00000103713	chr7	18364169	chr7:18364019-18364319	18364169	chr7:18364019-18364319
ENSDARG00000022020	chr7	18878963	chr7:18878813-18879113	18878963	chr7:18878813-18879113
ENSDARG00000105037	chr7	19374759	chr7:19374609-19374909	19374759	chr7:19374609-19374909
ENSDARG00000055504	chr7	19483043	chr7:19482893-19483193	19483043	chr7:19482893-19483193
ENSDARG00000013329	chr7	19528317	chr7:19528167-19528467	19528317	chr7:19528167-19528467
ENSDARG00000103316	chr7	19552371	chr7:19552221-19552521	19552371	chr7:19552221-19552521
ENSDARG00000062085	chr7	19738716	chr7:19738566-19738866	19738703	chr7:19738553-19738853
ENSDARG00000076472	chr7	19835570	chr7:19835420-19835720	19835570	chr7:19835420-19835720
ENSDARG00000069326	chr7	19850916	chr7:19850766-19851066	19850916	chr7:19850766-19851066
ENSDARG00000069335	chr7	20017208	chr7:20017058-20017358	20017208	chr7:20017058-20017358
ENSDARG00000055342	chr7	20031203	chr7:20031053-20031353	20031203	chr7:20031053-20031353
ENSDARG00000036414	chr7	20147181	chr7:20147031-20147331	20147181	chr7:20147031-20147331
ENSDARG00000056184	chr7	20260227	chr7:20260077-20260377	20260227	chr7:20260077-20260377
ENSDARG00000016687	chr7	20298408	chr7:20298258-20298558	20298408	chr7:20298258-20298558
ENSDARG00000100712	chr7	20503344	chr7:20503194-20503494	20503346	chr7:20503196-20503496
ENSDARG00000036427	chr7	20524070	chr7:20523920-20524220	20524070	chr7:20523920-20524220
ENSDARG00000055791	chr7	20535848	chr7:20535698-20535998	NA	chr7:NA-NA
ENSDARG00000086150	chr7	20917965	chr7:20917815-20918115	20917973	chr7:20917823-20918123
ENSDARG00000088087	chr7	21752210	chr7:21752060-21752360	21632102	chr7:21631952-21632252
ENSDARG00000088087	chr7	21752210	chr7:21752060-21752360	21752210	chr7:21752060-21752360
ENSDARG00000069388	chr7	21787506	chr7:21787356-21787656	21787506	chr7:21787356-21787656
ENSDARG00000101135	chr7	21859357	chr7:21859207-21859507	21859355	chr7:21859205-21859505
ENSDARG00000036394	chr7	21887337	chr7:21887187-21887487	21887317	chr7:21887167-21887467
ENSDARG00000061610	chr7	21917846	chr7:21917696-21917996	21917846	chr7:21917696-21917996
ENSDARG00000038901	chr7	22294011	chr7:22293861-22294161	22294011	chr7:22293861-22294161
ENSDARG00000087162	chr7	22313525	chr7:22313375-22313675	22313525	chr7:22313375-22313675
ENSDARG00000069660	chr7	22543974	chr7:22543824-22544124	22543964	chr7:22543814-22544114
ENSDARG00000055046	chr7	NA	chr7:NA-NA	NA	chr7:NA-NA
ENSDARG00000055046	chr7	NA	chr7:NA-NA	22657689	chr7:22657539-22657839
ENSDARG00000055046	chr7	22657689	chr7:22657539-22657839	NA	chr7:NA-NA
ENSDARG00000055046	chr7	22657689	chr7:22657539-22657839	22657689	chr7:22657539-22657839
ENSDARG00000088589	chr7	22675476	chr7:22675326-22675626	22675476	chr7:22675326-22675626
ENSDARG00000087440	chr7	22680564	chr7:22680414-22680714	NA	chr7:NA-NA
ENSDARG00000016260	chr7	22718266	chr7:22718116-22718416	22718266	chr7:22718116-22718416
ENSDARG00000022129	chr7	22792136	chr7:22791986-22792286	22792136	chr7:22791986-22792286
ENSDARG00000022129	chr7	22792136	chr7:22791986-22792286	22792896	chr7:22792746-22793046
ENSDARG00000055080	chr7	22796276	chr7:22796126-22796426	22796276	chr7:22796126-22796426
ENSDARG00000055080	chr7	22796276	chr7:22796126-22796426	NA	chr7:NA-NA
ENSDARG00000036386	chr7	22801496	chr7:22801346-22801646	22801496	chr7:22801346-22801646
ENSDARG00000008188	chr7	22809915	chr7:22809765-22810065	22809915	chr7:22809765-22810065
ENSDARG00000013317	chr7	22823944	chr7:22823794-22824094	22823944	chr7:22823794-22824094
ENSDARG00000022466	chr7	22853854	chr7:22853704-22854004	22854030	chr7:22853880-22854180
ENSDARG00000034855	chr7	22981963	chr7:22981813-22982113	22981960	chr7:22981810-22982110
ENSDARG00000069600	chr7	23496002	chr7:23495852-23496152	23496002	chr7:23495852-23496152
ENSDARG00000024598	chr7	24006910	chr7:24006760-24007060	24006910	chr7:24006760-24007060
ENSDARG00000054473	chr7	24023698	chr7:24023548-24023848	24023684	chr7:24023534-24023834
ENSDARG00000088835	chr7	24049799	chr7:24049649-24049949	24049790	chr7:24049640-24049940
ENSDARG00000026842	chr7	24069446	chr7:24069296-24069596	24069446	chr7:24069296-24069596
ENSDARG00000026842	chr7	24069446	chr7:24069296-24069596	24081151	chr7:24081001-24081301
ENSDARG00000026842	chr7	24081151	chr7:24081001-24081301	24069446	chr7:24069296-24069596
ENSDARG00000026842	chr7	24081151	chr7:24081001-24081301	24081151	chr7:24081001-24081301
ENSDARG00000090568	chr7	24114879	chr7:24114729-24115029	24114879	chr7:24114729-24115029
ENSDARG00000054539	chr7	24153071	chr7:24152921-24153221	24153073	chr7:24152923-24153223
ENSDARG00000007989	chr7	24205060	chr7:24204910-24205210	24205060	chr7:24204910-24205210
ENSDARG00000103961	chr7	24391122	chr7:24390972-24391272	24391122	chr7:24390972-24391272
ENSDARG00000061411	chr7	24494305	chr7:24494155-24494455	24491957	chr7:24491807-24492107
ENSDARG00000061411	chr7	24494305	chr7:24494155-24494455	24494301	chr7:24494151-24494451
ENSDARG00000061411	chr7	24494305	chr7:24494155-24494455	24496969	chr7:24496819-24497119
ENSDARG00000054805	chr7	NA	chr7:NA-NA	24522350	chr7:24522200-24522500
ENSDARG00000079281	chr7	24528416	chr7:24528266-24528566	24528459	chr7:24528309-24528609
ENSDARG00000061472	chr7	24645164	chr7:24645014-24645314	24645164	chr7:24645014-24645314
ENSDARG00000061472	chr7	24645164	chr7:24645014-24645314	NA	chr7:NA-NA
ENSDARG00000079900	chr7	24729657	chr7:24729507-24729807	24729657	chr7:24729507-24729807
ENSDARG00000105573	chr7	24814867	chr7:24814717-24815017	24814867	chr7:24814717-24815017
ENSDARG00000040224	chr7	24881692	chr7:24881542-24881842	24881692	chr7:24881542-24881842
ENSDARG00000032458	chr7	24888920	chr7:24888770-24889070	24888920	chr7:24888770-24889070
ENSDARG00000001939	chr7	NA	chr7:NA-NA	25015175	chr7:25015025-25015325
ENSDARG00000001939	chr7	25015175	chr7:25015025-25015325	25015175	chr7:25015025-25015325
ENSDARG00000103682	chr7	25042082	chr7:25041932-25042232	25042082	chr7:25041932-25042232
ENSDARG00000054934	chr7	25126695	chr7:25126545-25126845	25126700	chr7:25126550-25126850
ENSDARG00000098874	chr7	25135782	chr7:25135632-25135932	25135782	chr7:25135632-25135932
ENSDARG00000077121	chr7	25323744	chr7:25323594-25323894	25323744	chr7:25323594-25323894
ENSDARG00000037560	chr7	25825617	chr7:25825467-25825767	25825617	chr7:25825467-25825767
ENSDARG00000056725	chr7	25913256	chr7:25913106-25913406	25913259	chr7:25913109-25913409
ENSDARG00000056725	chr7	25913256	chr7:25913106-25913406	25915184	chr7:25915034-25915334
ENSDARG00000011545	chr7	25920819	chr7:25920669-25920969	25920819	chr7:25920669-25920969
ENSDARG00000079313	chr7	26006820	chr7:26006670-26006970	26006820	chr7:26006670-26006970
ENSDARG00000069463	chr7	26029707	chr7:26029557-26029857	26029707	chr7:26029557-26029857
ENSDARG00000105575	chr7	26049816	chr7:26049666-26049966	26049816	chr7:26049666-26049966
ENSDARG00000105638	chr7	26065220	chr7:26065070-26065370	26064982	chr7:26064832-26065132
ENSDARG00000105638	chr7	26065220	chr7:26065070-26065370	26065236	chr7:26065086-26065386
ENSDARG00000086222	chr7	26132643	chr7:26132493-26132793	26132643	chr7:26132493-26132793
ENSDARG00000040265	chr7	26466847	chr7:26466697-26466997	26466847	chr7:26466697-26466997
ENSDARG00000069433	chr7	26545552	chr7:26545402-26545702	26545552	chr7:26545402-26545702
ENSDARG00000069433	chr7	26545552	chr7:26545402-26545702	NA	chr7:NA-NA
ENSDARG00000069433	chr7	26545552	chr7:26545402-26545702	26549846	chr7:26549696-26549996
ENSDARG00000069425	chr7	26629089	chr7:26628939-26629239	26629086	chr7:26628936-26629236
ENSDARG00000069430	chr7	26649341	chr7:26649191-26649491	26649317	chr7:26649167-26649467
ENSDARG00000019098	chr7	26709252	chr7:26709102-26709402	26709252	chr7:26709102-26709402
ENSDARG00000056648	chr7	26844261	chr7:26844111-26844411	26844259	chr7:26844109-26844409
ENSDARG00000009346	chr7	26998230	chr7:26998080-26998380	26998230	chr7:26998080-26998380
ENSDARG00000036298	chr7	27041349	chr7:27041199-27041499	27041349	chr7:27041199-27041499
ENSDARG00000015536	chr7	27250235	chr7:27250085-27250385	27250235	chr7:27250085-27250385
ENSDARG00000015536	chr7	27250235	chr7:27250085-27250385	27251484	chr7:27251334-27251634
ENSDARG00000056587	chr7	27455341	chr7:27455191-27455491	27455368	chr7:27455218-27455518
ENSDARG00000056557	chr7	27802495	chr7:27802345-27802645	27802495	chr7:27802345-27802645
ENSDARG00000036252	chr7	27834127	chr7:27833977-27834277	27834127	chr7:27833977-27834277
ENSDARG00000010596	chr7	28612693	chr7:28612543-28612843	28612693	chr7:28612543-28612843
ENSDARG00000003872	chr7	28724906	chr7:28724756-28725056	28724906	chr7:28724756-28725056
ENSDARG00000054264	chr7	29024287	chr7:29024137-29024437	29024287	chr7:29024137-29024437
ENSDARG00000061145	chr7	29044949	chr7:29044799-29045099	29044949	chr7:29044799-29045099
ENSDARG00000095007	chr7	29053313	chr7:29053163-29053463	29053313	chr7:29053163-29053463
ENSDARG00000036056	chr7	29065978	chr7:29065828-29066128	29065978	chr7:29065828-29066128
ENSDARG00000078055	chr7	29080666	chr7:29080516-29080816	29080666	chr7:29080516-29080816
ENSDARG00000036061	chr7	29096248	chr7:29096098-29096398	29096205	chr7:29096055-29096355
ENSDARG00000036057	chr7	29115952	chr7:29115802-29116102	29115952	chr7:29115802-29116102
ENSDARG00000036058	chr7	29133381	chr7:29133231-29133531	29133381	chr7:29133231-29133531
ENSDARG00000102051	chr7	29148784	chr7:29148634-29148934	NA	chr7:NA-NA
ENSDARG00000054196	chr7	29167572	chr7:29167422-29167722	29167570	chr7:29167420-29167720
ENSDARG00000005612	chr7	29177228	chr7:29177078-29177378	29176954	chr7:29176804-29177104
ENSDARG00000005612	chr7	29177228	chr7:29177078-29177378	29177228	chr7:29177078-29177378
ENSDARG00000053650	chr7	29461089	chr7:29460939-29461239	29461093	chr7:29460943-29461243
ENSDARG00000017901	chr7	29863575	chr7:29863425-29863725	29863575	chr7:29863425-29863725
ENSDARG00000033683	chr7	29952216	chr7:29952066-29952366	29952216	chr7:29952066-29952366
ENSDARG00000033683	chr7	29952216	chr7:29952066-29952366	29952685	chr7:29952535-29952835
ENSDARG00000033683	chr7	29952216	chr7:29952066-29952366	29955335	chr7:29955185-29955485
ENSDARG00000033683	chr7	29952685	chr7:29952535-29952835	29952216	chr7:29952066-29952366
ENSDARG00000033683	chr7	29952685	chr7:29952535-29952835	29952685	chr7:29952535-29952835
ENSDARG00000033683	chr7	29952685	chr7:29952535-29952835	29955335	chr7:29955185-29955485
ENSDARG00000033683	chr7	29955335	chr7:29955185-29955485	29952216	chr7:29952066-29952366
ENSDARG00000033683	chr7	29955335	chr7:29955185-29955485	29952685	chr7:29952535-29952835
ENSDARG00000033683	chr7	29955335	chr7:29955185-29955485	29955335	chr7:29955185-29955485
ENSDARG00000053505	chr7	29962563	chr7:29962413-29962713	29962563	chr7:29962413-29962713
ENSDARG00000053499	chr7	29992890	chr7:29992740-29993040	NA	chr7:NA-NA
ENSDARG00000053554	chr7	30201643	chr7:30201493-30201793	30201643	chr7:30201493-30201793
ENSDARG00000017431	chr7	30493601	chr7:30493451-30493751	30493601	chr7:30493451-30493751
ENSDARG00000036180	chr7	30626436	chr7:30626286-30626586	30626457	chr7:30626307-30626607
ENSDARG00000010601	chr7	30725331	chr7:30725181-30725481	30725331	chr7:30725181-30725481
ENSDARG00000045428	chr7	30779784	chr7:30779634-30779934	30779784	chr7:30779634-30779934
ENSDARG00000060639	chr7	30787938	chr7:30787788-30788088	30787938	chr7:30787788-30788088
ENSDARG00000077506	chr7	31051234	chr7:31051084-31051384	30933834	chr7:30933684-30933984
ENSDARG00000077506	chr7	31051234	chr7:31051084-31051384	30970043	chr7:30969893-30970193
ENSDARG00000077506	chr7	31051234	chr7:31051084-31051384	31051210	chr7:31051060-31051360
ENSDARG00000077506	chr7	31051234	chr7:31051084-31051384	31051467	chr7:31051317-31051617
ENSDARG00000060586	chr7	31374369	chr7:31374219-31374519	31374365	chr7:31374215-31374515
ENSDARG00000053370	chr7	31425989	chr7:31425839-31426139	31425989	chr7:31425839-31426139
ENSDARG00000011615	chr7	31879986	chr7:31879836-31880136	31838322	chr7:31838172-31838472
ENSDARG00000011615	chr7	31879986	chr7:31879836-31880136	31879986	chr7:31879836-31880136
ENSDARG00000060542	chr7	32368995	chr7:32368845-32369145	32369007	chr7:32368857-32369157
ENSDARG00000000423	chr7	32629702	chr7:32629552-32629852	32629731	chr7:32629581-32629881
ENSDARG00000000442	chr7	32693960	chr7:32693810-32694110	32693960	chr7:32693810-32694110
ENSDARG00000036144	chr7	32897744	chr7:32897594-32897894	32897733	chr7:32897583-32897883
ENSDARG00000079324	chr7	32901661	chr7:32901511-32901811	32901741	chr7:32901591-32901891
ENSDARG00000068981	chr7	33372781	chr7:33372631-33372931	33372781	chr7:33372631-33372931
ENSDARG00000036139	chr7	NA	chr7:NA-NA	NA	chr7:NA-NA
ENSDARG00000036136	chr7	34236282	chr7:34236132-34236432	34236285	chr7:34236135-34236435
ENSDARG00000087196	chr7	34290043	chr7:34289893-34290193	34290043	chr7:34289893-34290193
ENSDARG00000051768	chr7	34549251	chr7:34549101-34549401	34549249	chr7:34549099-34549399
ENSDARG00000075964	chr7	34688528	chr7:34688378-34688678	34688528	chr7:34688378-34688678
ENSDARG00000018814	chr7	34794842	chr7:34794692-34794992	34794964	chr7:34794814-34795114
ENSDARG00000018814	chr7	34794964	chr7:34794814-34795114	34794964	chr7:34794814-34795114
ENSDARG00000060411	chr7	34963756	chr7:34963606-34963906	34963756	chr7:34963606-34963906
ENSDARG00000069090	chr7	35086399	chr7:35086249-35086549	35086399	chr7:35086249-35086549
ENSDARG00000077546	chr7	35191245	chr7:35191095-35191395	35191245	chr7:35191095-35191395
ENSDARG00000104955	chr7	NA	chr7:NA-NA	35435338	chr7:35435188-35435488
ENSDARG00000101076	chr7	36041488	chr7:36041338-36041638	36041522	chr7:36041372-36041672
ENSDARG00000026862	chr7	36467316	chr7:36467166-36467466	36467316	chr7:36467166-36467466
ENSDARG00000026862	chr7	36467316	chr7:36467166-36467466	36467810	chr7:36467660-36467960
ENSDARG00000026862	chr7	36467810	chr7:36467660-36467960	36467316	chr7:36467166-36467466
ENSDARG00000026862	chr7	36467810	chr7:36467660-36467960	36467810	chr7:36467660-36467960
ENSDARG00000008380	chr7	37742309	chr7:37742159-37742459	37742309	chr7:37742159-37742459
ENSDARG00000036073	chr7	38089674	chr7:38089524-38089824	38089659	chr7:38089509-38089809
ENSDARG00000036064	chr7	38260456	chr7:38260306-38260606	38260456	chr7:38260306-38260606
ENSDARG00000033418	chr7	38265368	chr7:38265218-38265518	38265368	chr7:38265218-38265518
ENSDARG00000014577	chr7	38349663	chr7:38349513-38349813	38349663	chr7:38349513-38349813
